channel_ref,channel_name,source,notes,channel_id
https://www.youtube.com/channel/UCQpPo9BNwezg54N9hMFQp6Q,Nischa,search:personal finance explained,,UCQpPo9BNwezg54N9hMFQp6Q
https://www.youtube.com/channel/UCk2U-Oqn7RXf-ydPqfSxG5g,Mel Robbins,search:personal finance explained,,UCk2U-Oqn7RXf-ydPqfSxG5g
https://www.youtube.com/channel/UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,search:personal finance explained,,UCsT0YIqwnpJCM-mx7-gSA4Q
https://www.youtube.com/channel/UCAeAB8ABXGoGMbXuYPmiu2A,The Swedish Investor,search:personal finance explained,,UCAeAB8ABXGoGMbXuYPmiu2A
https://www.youtube.com/channel/UCvQECJukTDE2i6aCoMnS-Vg,Big Think,search:personal finance explained,,UCvQECJukTDE2i6aCoMnS-Vg
https://www.youtube.com/channel/UCXzNNA2ngRpRiWvyA7eGd6w,Nick Invests,search:personal finance explained,,UCXzNNA2ngRpRiWvyA7eGd6w
https://www.youtube.com/channel/UCarEovlrD9QY-fy-Z6apIDQ,Hasan Minhaj,search:personal finance explained,,UCarEovlrD9QY-fy-Z6apIDQ
https://www.youtube.com/channel/UCxgAuX3XZROujMmGphN_scA,Mark Tilbury,search:personal finance explained,,UCxgAuX3XZROujMmGphN_scA
https://www.youtube.com/channel/UCvJJ_dzjViJCoLf5uKUTwoA,CNBC,search:personal finance explained,,UCvJJ_dzjViJCoLf5uKUTwoA
https://www.youtube.com/channel/UCEWpbFLzoYGPfuWUMFPSaoA,The Organic Chemistry Tutor,search:personal finance explained,,UCEWpbFLzoYGPfuWUMFPSaoA
https://www.youtube.com/channel/UC9CKy1ai9qI8p6_Oh0Qa3Rg,Sharique Samsudheen,search:personal finance explained,,UC9CKy1ai9qI8p6_Oh0Qa3Rg
https://www.youtube.com/channel/UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,search:personal finance explained,,UC8butISFwT-Wl7EV0hUK0BQ
https://www.youtube.com/channel/UCeN2aBJE97-3FtRjbVc46FA,Charlee Wayne,search:personal finance explained,,UCeN2aBJE97-3FtRjbVc46FA
https://www.youtube.com/channel/UC7GzBBp6ojehcFJttuLHuEQ,Wealth Rebuilds,search:personal finance explained,,UC7GzBBp6ojehcFJttuLHuEQ
https://www.youtube.com/channel/UC14Fb2zWTEZklONPXFbLrTQ,Primate Economics,search:personal finance explained,,UC14Fb2zWTEZklONPXFbLrTQ
https://www.youtube.com/channel/UC2wEhBIL5qThrHzXbcnnuOA,Money Instructor,search:personal finance explained,,UC2wEhBIL5qThrHzXbcnnuOA
https://www.youtube.com/channel/UCy0k_YR8WgzsvgoK6E9NaOA,Don Invests,search:personal finance explained,,UCy0k_YR8WgzsvgoK6E9NaOA
https://www.youtube.com/channel/UCDy5K4UNhE3l9-3mu9V-d3A,How People Make Money,search:personal finance explained,,UCDy5K4UNhE3l9-3mu9V-d3A
https://www.youtube.com/channel/UCMmfUj8CcXeqpqWkund3ELg,Smart Money Bro,search:personal finance explained,,UCMmfUj8CcXeqpqWkund3ELg
https://www.youtube.com/channel/UCPa0bvFsR1mbBpk5mIPFGLA,Vincent Chan,search:personal finance explained,,UCPa0bvFsR1mbBpk5mIPFGLA
https://www.youtube.com/channel/UC2DCjFH0taLx6MB4a3pbLmQ,Toby Newbatt,search:personal finance explained,,UC2DCjFH0taLx6MB4a3pbLmQ
https://www.youtube.com/channel/UC-ZQaezPlUTe94-7buWtIfA,studyquill,search:personal finance explained,,UC-ZQaezPlUTe94-7buWtIfA
https://www.youtube.com/channel/UC6AOa8fr41Yy591-ksrxMnQ,SimpleMoneyLyfe,search:personal finance explained,,UC6AOa8fr41Yy591-ksrxMnQ
https://www.youtube.com/channel/UCGX87RKo_twbvQDIc9hCfBA,The Financial Archives,search:personal finance explained,,UCGX87RKo_twbvQDIc9hCfBA
https://www.youtube.com/channel/UCK7tptUDHh-RYDsdxO1-5QQ,The Wall Street Journal,search:personal finance explained,,UCK7tptUDHh-RYDsdxO1-5QQ
https://www.youtube.com/channel/UC3f6OYvhpV-pmTYgikEbF1g,Miki Rai,search:how to invest for beginners,,UC3f6OYvhpV-pmTYgikEbF1g
https://www.youtube.com/channel/UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,search:how to invest for beginners,,UCoOae5nYA7VqaXzerajD0lg
https://www.youtube.com/channel/UCigUBIf-zt_DA6xyOQtq2WA,ClearValue Tax,search:how to invest for beginners,,UCigUBIf-zt_DA6xyOQtq2WA
https://www.youtube.com/channel/UC7ZddA__ewP3AtDefjl_tWg,I Will Teach You To Be Rich,search:how to invest for beginners,,UC7ZddA__ewP3AtDefjl_tWg
https://www.youtube.com/channel/UCDa21MKyIA2wRdd-g55P5Jw,Joyee Yang,search:how to invest for beginners,,UCDa21MKyIA2wRdd-g55P5Jw
https://www.youtube.com/channel/UCIbslwukNCyVp-XMz_2-gmw,Rose Han,search:how to invest for beginners,,UCIbslwukNCyVp-XMz_2-gmw
https://www.youtube.com/channel/UCPYnO91qekBWZExXRUtq2Qw,Jessica Moorhouse - Canadian Personal Finance,search:how to invest for beginners,,UCPYnO91qekBWZExXRUtq2Qw
https://www.youtube.com/channel/UCrNILvLN6sI-6QuwWQqJymA,Living in Canada,search:how to invest for beginners,,UCrNILvLN6sI-6QuwWQqJymA
https://www.youtube.com/channel/UC7eBNeDW1GQf2NJQ6G6gAxw,The Ramsey Show Highlights,search:how to invest for beginners,,UC7eBNeDW1GQf2NJQ6G6gAxw
https://www.youtube.com/channel/UC_7HfgK3NI-Z0tf-Ib1d9kw,Steve | Call to Leap,search:how to invest for beginners,,UC_7HfgK3NI-Z0tf-Ib1d9kw
https://www.youtube.com/channel/UCutyWKycadno0ffWyF3dZew,John's Money Adventures,search:how to invest for beginners,,UCutyWKycadno0ffWyF3dZew
https://www.youtube.com/channel/UCR6hXiWOlFWc46qMFMClKHA,Wallstreet Trapper,search:how to invest for beginners,,UCR6hXiWOlFWc46qMFMClKHA
https://www.youtube.com/channel/UCQPbiV4Poo3X7_POJ9GC6nA,Parallel Wealth,search:how to invest for beginners,,UCQPbiV4Poo3X7_POJ9GC6nA
https://www.youtube.com/channel/UCCbv0qixG-cyokxEY3kELtg,TradingLab,search:how to invest for beginners,,UCCbv0qixG-cyokxEY3kELtg
https://www.youtube.com/channel/UCD3vQ2YqC_sxUJ2OikLYjGQ,Nishkarsh Sharma,search:how to invest for beginners,,UCD3vQ2YqC_sxUJ2OikLYjGQ
https://www.youtube.com/channel/UCeRUdQBuR1zX7uhVIV6oRkQ,Lomaku by Nokuhle,search:how to invest for beginners,,UCeRUdQBuR1zX7uhVIV6oRkQ
https://www.youtube.com/channel/UC0TE05OrYR429hUrbjeK4ig,Susan Wanjiku,search:how to invest for beginners,,UC0TE05OrYR429hUrbjeK4ig
https://www.youtube.com/channel/UCwp9GbPASoPs6BIxVWm_-2A,Fidelity Investments,search:how to invest for beginners,,UCwp9GbPASoPs6BIxVWm_-2A
https://www.youtube.com/channel/UC3mjMoJuFnjYRBLon_6njbQ,Ryan Scribner,search:how to invest for beginners,,UC3mjMoJuFnjYRBLon_6njbQ
https://www.youtube.com/channel/UCsooa4yRKGN_zEE8iknghZA,TED-Ed,search:how to invest for beginners,,UCsooa4yRKGN_zEE8iknghZA
https://www.youtube.com/channel/UCaW51g-nmLfq703TPZC7Gsg,The Table With AO,search:how to invest for beginners,,UCaW51g-nmLfq703TPZC7Gsg
https://www.youtube.com/channel/UCZjVE44LOvxPyKA-tymFoyQ,Martik Finance,search:index funds explained,,UCZjVE44LOvxPyKA-tymFoyQ
https://www.youtube.com/channel/UCToe3dspZyw2L_JY-JmP3Mw,Charles Schwab,search:index funds explained,,UCToe3dspZyw2L_JY-JmP3Mw
https://www.youtube.com/channel/UC9SLXh5V1bwFiS82DTRUx8A,Austin Williams,search:index funds explained,,UC9SLXh5V1bwFiS82DTRUx8A
https://www.youtube.com/channel/UCLdLVA4iiC6x22Rb0_-R0nQ,Explains 101,search:index funds explained,,UCLdLVA4iiC6x22Rb0_-R0nQ
https://www.youtube.com/channel/UCvcWg3xll41Pri7iBf9gh5w,The Long-Term Investor,search:index funds explained,,UCvcWg3xll41Pri7iBf9gh5w
https://www.youtube.com/channel/UCe7zzBJ886DZ5Xl81vX6D-w,paddy hirsch,search:index funds explained,,UCe7zzBJ886DZ5Xl81vX6D-w
https://www.youtube.com/channel/UCL8w_A8p8P1HWI3k6PR5Z6w,Two Cents,search:index funds explained,,UCL8w_A8p8P1HWI3k6PR5Z6w
https://www.youtube.com/channel/UCpzAAXa2cvyEnfc7rurcCcQ,YAPSS,search:index funds explained,,UCpzAAXa2cvyEnfc7rurcCcQ
https://www.youtube.com/channel/UCV6KDgJskWaEckne5aPA0aQ,Graham Stephan,search:index funds explained,,UCV6KDgJskWaEckne5aPA0aQ
https://www.youtube.com/channel/UCFCEuCsyWP0YkP3CZ3Mr01Q,The Plain Bagel,search:index funds explained,,UCFCEuCsyWP0YkP3CZ3Mr01Q
https://www.youtube.com/channel/UCz4XY6NPKaMUWNWMONTw3NQ,Investing Made Simple,search:index funds explained,,UCz4XY6NPKaMUWNWMONTw3NQ
https://www.youtube.com/channel/UCKphVGYbV7xsJL9XFOzNFOw,Financial Foundations,search:index funds explained,,UCKphVGYbV7xsJL9XFOzNFOw
https://www.youtube.com/channel/UCDovblgxr3wxx20RoolLHYw,Investment Insights Tamil,search:index funds explained,,UCDovblgxr3wxx20RoolLHYw
https://www.youtube.com/channel/UCyd0Yl2XRyOUbfKL6fi6xWg,Danny Sully,search:index funds explained,,UCyd0Yl2XRyOUbfKL6fi6xWg
https://www.youtube.com/channel/UC0hqDpZI6KSPwPdH9VK5bOw,Business Training Media,search:index funds explained,,UC0hqDpZI6KSPwPdH9VK5bOw
https://www.youtube.com/channel/UCDXTQ8nWmx_EhZ2v-kp7QxA,Ben Felix,search:index funds explained,,UCDXTQ8nWmx_EhZ2v-kp7QxA
https://www.youtube.com/channel/UCG3Eptha6hEISzZT7Azymdw,J U M O K E   M I  |  Finance Nerd,search:index funds explained,,UCG3Eptha6hEISzZT7Azymdw
https://www.youtube.com/channel/UCt59W0ScV709iwy2h-oiulQ,Rachel Cruze,search:budgeting tips,,UCt59W0ScV709iwy2h-oiulQ
https://www.youtube.com/channel/UCeBQ24VfikOriqSdKtomh0w,The Iced Coffee Hour Clips,search:budgeting tips,,UCeBQ24VfikOriqSdKtomh0w
https://www.youtube.com/channel/UCDBroOWVP4aN8SYM0br6sJQ,Elena Taber,search:budgeting tips,,UCDBroOWVP4aN8SYM0br6sJQ
https://www.youtube.com/channel/UC3F3zZFiRElw2GLwzndp05A,Gabe Bult,search:budgeting tips,,UC3F3zZFiRElw2GLwzndp05A
https://www.youtube.com/channel/UCOM8nrfRTxcaKdTLb3qGLoA,Party Of 1 Podcast,search:budgeting tips,,UCOM8nrfRTxcaKdTLb3qGLoA
https://www.youtube.com/channel/UCNIFV-Bgh2YtrWQxmrgFS4w,George Kamel,search:budgeting tips,,UCNIFV-Bgh2YtrWQxmrgFS4w
https://www.youtube.com/channel/UCdzq21gdrw1k5jw6xzaCADg,Frugal Fit Mom,search:budgeting tips,,UCdzq21gdrw1k5jw6xzaCADg
https://www.youtube.com/channel/UCzxQ3Fx5K8VehnAdjY_FSlg,smileycitrus,search:budgeting tips,,UCzxQ3Fx5K8VehnAdjY_FSlg
https://www.youtube.com/channel/UCqP6K5GNGvQXSI10xNIAkxA,The Budget Mom,search:budgeting tips,,UCqP6K5GNGvQXSI10xNIAkxA
https://www.youtube.com/channel/UCBMKymQczkDxCpE1R2vvA4Q,Joshua Becker,search:budgeting tips,,UCBMKymQczkDxCpE1R2vvA4Q
https://www.youtube.com/channel/UCzC9E3yXJoBSBfUKpDQKw2g,Christina Mychas,search:budgeting tips,,UCzC9E3yXJoBSBfUKpDQKw2g
https://www.youtube.com/channel/UCYGNye47yLUpBAcveC8gyww,The Frugal Rich,search:budgeting tips,,UCYGNye47yLUpBAcveC8gyww
https://www.youtube.com/channel/UCiAKjq0AJgTxfpKzO00xghg,Debt2None™️,search:budgeting tips,,UCiAKjq0AJgTxfpKzO00xghg
https://www.youtube.com/channel/UC_ldgDzMaFzAEHEnIjSlWoA,Clutterbug,search:budgeting tips,,UC_ldgDzMaFzAEHEnIjSlWoA
https://www.youtube.com/channel/UCtV58MfsD4RGnlSWBtSZiow,TheSimplifiedSaver,search:budgeting tips,,UCtV58MfsD4RGnlSWBtSZiow
https://www.youtube.com/channel/UCdPwTDuKjeeVcKzE5QMCjWQ,Frugal Creative Living,search:budgeting tips,,UCdPwTDuKjeeVcKzE5QMCjWQ
https://www.youtube.com/channel/UCywGBDSlAWYNWMbZ19vaFcg,Shay Budgets,search:budgeting tips,,UCywGBDSlAWYNWMbZ19vaFcg
https://www.youtube.com/channel/UCActWx7O3vDrPKBF3gY1Gnw,EveryDollar,search:budgeting tips,,UCActWx7O3vDrPKBF3gY1Gnw
https://www.youtube.com/channel/UCMnzQY8oIE2b1QPC3vQeYiw,Pinay Investor,search:budgeting tips,,UCMnzQY8oIE2b1QPC3vQeYiw
https://www.youtube.com/channel/UCYyqGqI-bpzGpo5DBtUcJQA,Practical Wisdom - Interesting Ideas,search:budgeting tips,,UCYyqGqI-bpzGpo5DBtUcJQA
https://www.youtube.com/channel/UC29LPjVrRNOY1Ma2r6O3rdw,Nika Erculj,search:budgeting tips,,UC29LPjVrRNOY1Ma2r6O3rdw
https://www.youtube.com/channel/UCTE1dcIvYtyjEGvoPb5SC7A,Lunch Money,search:budgeting tips,,UCTE1dcIvYtyjEGvoPb5SC7A
https://www.youtube.com/channel/UCV_S_gkK-0NioFofA4yhzVg,Gabby Peterson,search:budgeting tips,,UCV_S_gkK-0NioFofA4yhzVg
https://www.youtube.com/channel/UCmXyOLGT5U3XGc3txarblKA,Life Priced,search:budgeting tips,,UCmXyOLGT5U3XGc3txarblKA
https://www.youtube.com/channel/UCjGOcksFdxr0jqbHlucSdOw,Lara Joanna Jarvis,search:budgeting tips,,UCjGOcksFdxr0jqbHlucSdOw
https://www.youtube.com/channel/UCKCsVSA5THlkHbnkZTPm6-g,Learn Bright,search:budgeting tips,,UCKCsVSA5THlkHbnkZTPm6-g
https://www.youtube.com/channel/UCVgO39Bk5sMo66-6o6Spn6Q,ABC News (Australia),search:budgeting tips,,UCVgO39Bk5sMo66-6o6Spn6Q
https://www.youtube.com/channel/UCUh5m4D_bSOqw7cJF8EQ8Dw,Finance Simply Explained,search:stock market for beginners,,UCUh5m4D_bSOqw7cJF8EQ8Dw
https://www.youtube.com/channel/UCCDu1S_OmR5XtM-AzL-_U1Q,Jason Graystone,search:stock market for beginners,,UCCDu1S_OmR5XtM-AzL-_U1Q
https://www.youtube.com/channel/UCL-QLzGmf468WAL1U-9g0qA,Craig Percoco,search:stock market for beginners,,UCL-QLzGmf468WAL1U-9g0qA
https://www.youtube.com/channel/UCXr41JKXfdb3ZpTeoeVuThA,Sierra Aaliyah,search:stock market for beginners,,UCXr41JKXfdb3ZpTeoeVuThA
https://www.youtube.com/channel/UCe3qdG0A_gr-sEdat5y2twQ,CA Rachana Phadke Ranade,search:stock market for beginners,,UCe3qdG0A_gr-sEdat5y2twQ
https://www.youtube.com/channel/UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,search:stock market for beginners,,UCWOA1ZGywLbqmigxE4Qlvuw
https://www.youtube.com/channel/UCL_v4tC26PvOFytV1_eEVSg,Marko - WhiteBoard Finance,search:stock market for beginners,,UCL_v4tC26PvOFytV1_eEVSg
https://www.youtube.com/channel/UCHKwo7_qXD8ixLZmpPlIb_w,Tom - Lazy Investor,search:stock market for beginners,,UCHKwo7_qXD8ixLZmpPlIb_w
https://www.youtube.com/channel/UCrWuA3fVjz1Ej9qe8QhQ0yA,Sticky Academy,search:stock market for beginners,,UCrWuA3fVjz1Ej9qe8QhQ0yA
https://www.youtube.com/channel/UCwAdQUuPT6laN-AQR17fe1g,Pranjal Kamra,search:stock market for beginners,,UCwAdQUuPT6laN-AQR17fe1g
https://www.youtube.com/channel/UCEAq-8Ih0WI6R7wYoCFiWmA,Casper SMC,search:stock market for beginners,,UCEAq-8Ih0WI6R7wYoCFiWmA
https://www.youtube.com/channel/UCeEP6GESh2t4-e2132uj3Sg,DAY TRADER తెలుగు,search:stock market for beginners,,UCeEP6GESh2t4-e2132uj3Sg
https://www.youtube.com/channel/UCBayuhgYpKNbhJxfExYkPfA,Ross Cameron - Warrior Trading,search:stock market for beginners,,UCBayuhgYpKNbhJxfExYkPfA
https://www.youtube.com/channel/UCwBx2Q2XG-suL4-eg66gT0g,Concerning Reality,search:stock market for beginners,,UCwBx2Q2XG-suL4-eg66gT0g
https://www.youtube.com/channel/UCyqlbzLoYtpqDXwRI9Yh5LA,BWB - Business With Brian,search:stock market for beginners,,UCyqlbzLoYtpqDXwRI9Yh5LA
https://www.youtube.com/channel/UC-0qfWsgTfEqeKIKvqgsMQw,Strategic Wealth Designers,search:roth ira explained,,UC-0qfWsgTfEqeKIKvqgsMQw
https://www.youtube.com/channel/UC45M0oyMWHXp2t_HGDqN5oA,Rich Nerd,search:roth ira explained,,UC45M0oyMWHXp2t_HGDqN5oA
https://www.youtube.com/channel/UCJCvyXmsHtpeJA0zYao2Jag,The Retirement Nerds,search:roth ira explained,,UCJCvyXmsHtpeJA0zYao2Jag
https://www.youtube.com/channel/UChmx-f0xh6FCV_oNnU7ZAzQ,Financial Fast Lane,search:roth ira explained,,UChmx-f0xh6FCV_oNnU7ZAzQ
https://www.youtube.com/channel/UCi94-49DlEEqlC3-VbuWsPw,Optimized Portfolio,search:roth ira explained,,UCi94-49DlEEqlC3-VbuWsPw
https://www.youtube.com/channel/UCxcWbV1De0E4jW3ze0ns8yA,JP Finance,search:roth ira explained,,UCxcWbV1De0E4jW3ze0ns8yA
https://www.youtube.com/channel/UC8p1vwvWtl6T73JiExfWs1g,CBS News,search:roth ira explained,,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/channel/UCpXipTyhIY9kprpvVd-lu0A,Erin Talks Money | Erin Moriarity,search:roth ira explained,,UCpXipTyhIY9kprpvVd-lu0A
https://www.youtube.com/channel/UCPZFDds3Y8qH0pLUC3_B9hw,Retire Confidently | Anthony Saffer & Alex Okugawa,search:roth ira explained,,UCPZFDds3Y8qH0pLUC3_B9hw
https://www.youtube.com/channel/UCTTYccSBNghxcxULTGaO1bA,NerdWallet,search:roth ira explained,,UCTTYccSBNghxcxULTGaO1bA
https://www.youtube.com/channel/UCZl9ry5ew_2YeCQ6ECk8sxA,Easy Peasy Finance,search:roth ira explained,,UCZl9ry5ew_2YeCQ6ECk8sxA
https://www.youtube.com/channel/UCGy7SkBjcIAgTiwkXEtPnYg,Andrei Jikh,search:roth ira explained,,UCGy7SkBjcIAgTiwkXEtPnYg
https://www.youtube.com/channel/UCk51hDRqehBx0UVpXfXmRpg,Pennies Not Perfection,search:roth ira explained,,UCk51hDRqehBx0UVpXfXmRpg
https://www.youtube.com/channel/UCMw07uiVxGULqePlrOZnx9A,Personal Finance with Leila - Debt Over It,search:roth ira explained,,UCMw07uiVxGULqePlrOZnx9A
https://www.youtube.com/channel/UCALNmpTTj_wesfLs5gkvklw,Financial Awareness,search:roth ira explained,,UCALNmpTTj_wesfLs5gkvklw
https://www.youtube.com/channel/UCq6DI13VeRVnJu-a6wjhgvQ,"Kevin Lum, CFP®",search:roth ira explained,,UCq6DI13VeRVnJu-a6wjhgvQ
https://www.youtube.com/channel/UCxVMI3H_O2PW5O4qpORkZ_Q,FIRE Psy Chat,search:roth ira explained,,UCxVMI3H_O2PW5O4qpORkZ_Q
https://www.youtube.com/channel/UCCFkdk7tmcgvgTe9G0lrmUA,Jazz Wealth Managers,search:roth ira explained,,UCCFkdk7tmcgvgTe9G0lrmUA
https://www.youtube.com/channel/UCsOSIcfV0QMTyS0iAC5BZXg,Mat Sorensen - Wealth Lawyer & Entrepreneur,search:roth ira explained,,UCsOSIcfV0QMTyS0iAC5BZXg
https://www.youtube.com/channel/UCBNdQfS-fzODmYb8Hkr4egA,"James Conole, CFP®",search:roth ira explained,,UCBNdQfS-fzODmYb8Hkr4egA
https://www.youtube.com/channel/UC9vUu4vlIlMC0dHQCTvQPbg,The Money Guy Show,search:roth ira explained,,UC9vUu4vlIlMC0dHQCTvQPbg
https://www.youtube.com/channel/UCv2LNRhF34_v1VNC08ZuooA,Shelbizleee,search:how to save money,,UCv2LNRhF34_v1VNC08ZuooA
https://www.youtube.com/channel/UCF5DXjf7EUo8vz4wwVGrOWQ,This Will Make You Rich ,search:how to save money,,UCF5DXjf7EUo8vz4wwVGrOWQ
https://www.youtube.com/channel/UCmyVNOvZAl4bPIl6sLHS4ow,Taryn Maria,search:how to save money,,UCmyVNOvZAl4bPIl6sLHS4ow
https://www.youtube.com/channel/UCNbhFEhIHtcgqf4hBBtPYeQ,Ashlynne Eaton,search:how to save money,,UCNbhFEhIHtcgqf4hBBtPYeQ
https://www.youtube.com/channel/UC53Is6xfuMIXA96YApnzsrA,Make Rich Money - Personal Finance,search:how to save money,,UC53Is6xfuMIXA96YApnzsrA
https://www.youtube.com/channel/UCh7sFvTDwhy0ysjEqbVdABQ,Michelle Kanemitsu,search:how to save money,,UCh7sFvTDwhy0ysjEqbVdABQ
https://www.youtube.com/channel/UCgJgDI5G8PaaVOrLd0Z_Cxg,BRAINY DOSE,search:how to save money,,UCgJgDI5G8PaaVOrLd0Z_Cxg
https://www.youtube.com/channel/UCqf2gzmKtH3PaAbt-qgFFsw,TLC,search:how to save money,,UCqf2gzmKtH3PaAbt-qgFFsw
https://www.youtube.com/channel/UCeDNVLP9jf9a2BDaLUQC7YA,That Practical Mom,search:how to save money,,UCeDNVLP9jf9a2BDaLUQC7YA
https://www.youtube.com/channel/UCLiAWvpRFtNiVOu6OyEfmDA,Nicholas Garofola,search:how to save money,,UCLiAWvpRFtNiVOu6OyEfmDA
https://www.youtube.com/channel/UC_pT_Iz6XjuM-eMTlXghdfw,Max the Meat Guy,search:how to save money,,UC_pT_Iz6XjuM-eMTlXghdfw
https://www.youtube.com/channel/UCDMKM9u7XSu18WA-_m2TtTA,Reeceindacut,search:how to save money,,UCDMKM9u7XSu18WA-_m2TtTA
https://www.youtube.com/channel/UCQjK-Q6L-0hMFWJv0PuvsHg,Budgeting Just Because,search:how to save money,,UCQjK-Q6L-0hMFWJv0PuvsHg
https://www.youtube.com/channel/UC2UG_hAVCOuesxx50E2zb_A,Jane Rivera,search:how to save money,,UC2UG_hAVCOuesxx50E2zb_A
https://www.youtube.com/channel/UCIdeWjDGRyhnngLMdbg7elw,Kitchinsider,search:how to save money,,UCIdeWjDGRyhnngLMdbg7elw
https://www.youtube.com/channel/UCVOTBwF0vnSxMRIbfSE_K_g,Labour Law Advisor,search:how to save money,,UCVOTBwF0vnSxMRIbfSE_K_g
https://www.youtube.com/channel/UCZJnbHQTYBy1I8GpHlsAUMg,Jack Explains Money,search:how to save money,,UCZJnbHQTYBy1I8GpHlsAUMg
https://www.youtube.com/channel/UCweFuIP49kB3ihHy9bKp48g,JJ Buckner,search:how to save money,,UCweFuIP49kB3ihHy9bKp48g
https://www.youtube.com/channel/UCXjnysVdkZQUV6CRhsxMKbg,Living and Saving with Mendy ,search:how to save money,,UCXjnysVdkZQUV6CRhsxMKbg
https://www.youtube.com/channel/UCdONEz-FtLiS-uLzsNNGOVA,The MoneyWise Engineer ,search:dividend investing for beginners,,UCdONEz-FtLiS-uLzsNNGOVA
https://www.youtube.com/channel/UCgCh-2AfEBtWrNBC2OoNQYg,Dividendology,search:dividend investing for beginners,,UCgCh-2AfEBtWrNBC2OoNQYg
https://www.youtube.com/channel/UCVNCrJybFWGQwyhhcf6Sa_Q,Josh Invests,search:dividend investing for beginners,,UCVNCrJybFWGQwyhhcf6Sa_Q
https://www.youtube.com/channel/UCMk0lkp4UGgq0IasOckfgdw,Tiyo Pilo,search:dividend investing for beginners,,UCMk0lkp4UGgq0IasOckfgdw
https://www.youtube.com/channel/UC4-T4hTY8y6b-yQQeOWjZxQ,Kate Stalter CFP @TruthAboutRetirement,search:dividend investing for beginners,,UC4-T4hTY8y6b-yQQeOWjZxQ
https://www.youtube.com/channel/UCTQuKo8v0PaPCvk5aRxc_Yg,Charlie Chang,search:dividend investing for beginners,,UCTQuKo8v0PaPCvk5aRxc_Yg
https://www.youtube.com/channel/UClhTn4j-dsQ_-XIVg1usYqw,Matt Derron,search:dividend investing for beginners,,UClhTn4j-dsQ_-XIVg1usYqw
https://www.youtube.com/channel/UCfXlEbGloRWdVudoy-fB4cQ,Giovanni Rigters (Invest in Yourself),search:dividend investing for beginners,,UCfXlEbGloRWdVudoy-fB4cQ
https://www.youtube.com/channel/UCbta0n8i6Rljh0obO7HzG9A,Joseph Carlson,search:dividend investing for beginners,,UCbta0n8i6Rljh0obO7HzG9A
https://www.youtube.com/channel/UCVoyMclXwlpNwn4S9XMhQrw,Chris Invests,search:dividend investing for beginners,,UCVoyMclXwlpNwn4S9XMhQrw
https://www.youtube.com/channel/UC_Lnb8ZHqqgLbp-7hltuT9w,CNA Insider,search:dividend investing for beginners,,UC_Lnb8ZHqqgLbp-7hltuT9w
https://www.youtube.com/channel/UCOU3Ex1nCLe7u-wtgO0A5Pg,The Dividend Experiment,search:dividend investing for beginners,,UCOU3Ex1nCLe7u-wtgO0A5Pg
